StateCode,Sex,BirthYear,CharacterName,NumOccurences
ID,F,1956,Tracy,17
ID,F,1957,Terry,24
ID,F,1957,Tracy,22
ID,F,1957,Shannon,16
ID,F,1958,Terry,21
ID,F,1958,Shannon,20
ID,F,1958,Tracy,13
ID,F,1958,Allison,5
ID,F,1959,Shannon,33
ID,F,1959,Tracy,26
ID,F,1959,Terry,21
ID,F,1959,Allison,8
ID,F,1960,Tracy,48
ID,F,1960,Shannon,25
ID,F,1960,Terry,18
ID,F,1960,Allison,5
ID,F,1961,Tracy,49
ID,F,1961,Shannon,28
ID,F,1961,Terry,14
ID,F,1961,Allison,5
ID,F,1962,Tracy,42
ID,F,1962,Shannon,24
ID,F,1962,Terry,12
ID,F,1962,Allison,6
ID,F,1963,Tracy,47
ID,F,1963,Shannon,39
ID,F,1963,Terry,10
ID,F,1964,Tracy,36
ID,F,1964,Shannon,35
ID,F,1964,Terry,6
ID,F,1964,Allison,5
ID,F,1965,Tracy,57
ID,F,1965,Shannon,30
ID,F,1965,Terry,7
ID,F,1965,Allison,6
ID,F,1966,Shannon,38
ID,F,1966,Tracy,38
ID,F,1966,Allison,6
ID,F,1967,Tracy,38
ID,F,1967,Shannon,27
ID,F,1967,Allison,5
ID,F,1968,Shannon,42
ID,F,1968,Tracy,41
ID,F,1968,Allison,6
ID,F,1969,Shannon,52
ID,F,1969,Tracy,37
ID,F,1969,Allison,6
ID,F,1970,Shannon,53
ID,F,1970,Tracy,41
ID,F,1970,Allison,7
ID,F,1971,Shannon,68
ID,F,1971,Tracy,34
ID,F,1971,Allison,6
ID,F,1972,Shannon,60
ID,F,1972,Tracy,32
ID,F,1972,Allison,5
ID,F,1973,Shannon,49
ID,F,1973,Tracy,30
ID,F,1973,Allison,10
ID,F,1974,Shannon,52
ID,F,1974,Tracy,34
ID,F,1974,Allison,10
ID,F,1974,Ashley,5
ID,F,1975,Shannon,43
ID,F,1975,Tracy,20
ID,F,1975,Allison,11
ID,F,1975,Ashley,7
ID,F,1976,Shannon,68
ID,F,1976,Tracy,23
ID,F,1976,Allison,13
ID,F,1977,Shannon,39
ID,F,1977,Tracy,32
ID,F,1977,Allison,14
ID,F,1977,Ashley,12
ID,F,1978,Shannon,48
ID,F,1978,Tracy,26
ID,F,1978,Allison,14
ID,F,1978,Ashley,12
ID,F,1978,Alexis,5
ID,F,1979,Shannon,57
ID,F,1979,Ashley,20
ID,F,1979,Tracy,14
ID,F,1979,Allison,13
ID,F,1979,Lauren,7
ID,F,1979,Alexis,5
ID,F,1980,Shannon,35
ID,F,1980,Ashley,27
ID,F,1980,Allison,16
ID,F,1980,Tracy,16
ID,F,1980,Morgan,9
ID,F,1980,Alexis,7
ID,F,1980,Lauren,6
ID,F,1981,Ashley,44
ID,F,1981,Shannon,41
ID,F,1981,Morgan,15
ID,F,1981,Tracy,15
ID,F,1981,Lauren,14
ID,F,1981,Allison,12
ID,F,1981,Alexis,7
ID,F,1982,Ashley,63
ID,F,1982,Shannon,34
ID,F,1982,Lauren,15
ID,F,1982,Morgan,13
ID,F,1982,Allison,11
ID,F,1982,Tracy,11
ID,F,1982,Alexis,10
ID,F,1983,Ashley,155
ID,F,1983,Shannon,32
ID,F,1983,Alexis,19
ID,F,1983,Allison,17
ID,F,1983,Morgan,11
ID,F,1983,Lauren,10
ID,F,1983,Tracy,10
ID,F,1984,Ashley,151
ID,F,1984,Allison,24
ID,F,1984,Shannon,21
ID,F,1984,Lauren,20
ID,F,1984,Morgan,14
ID,F,1984,Tracy,12
ID,F,1984,Alexis,11
ID,F,1985,Ashley,161
ID,F,1985,Shannon,29
ID,F,1985,Allison,23
ID,F,1985,Morgan,17
ID,F,1985,Lauren,12
ID,F,1985,Tracy,7
ID,F,1985,Alexis,5
ID,F,1986,Ashley,188
ID,F,1986,Allison,24
ID,F,1986,Shannon,21
ID,F,1986,Lauren,17
ID,F,1986,Morgan,12
ID,F,1986,Tracy,10
ID,F,1986,Alexis,8
ID,F,1986,Madison,5
ID,F,1987,Ashley,201
ID,F,1987,Allison,28
ID,F,1987,Lauren,18
ID,F,1987,Morgan,18
ID,F,1987,Shannon,15
ID,F,1987,Alexis,9
ID,F,1988,Ashley,171
ID,F,1988,Lauren,25
ID,F,1988,Shannon,15
ID,F,1988,Allison,13
ID,F,1988,Madison,10
ID,F,1988,Morgan,9
ID,F,1988,Taylor,6
ID,F,1988,Alexis,5
ID,F,1989,Ashley,161
ID,F,1989,Lauren,34
ID,F,1989,Shannon,22
ID,F,1989,Allison,18
ID,F,1989,Morgan,15
ID,F,1989,Taylor,15
ID,F,1989,Alexis,9
ID,F,1989,Madison,8
ID,F,1989,Tracy,6
ID,F,1990,Ashley,175
ID,F,1990,Taylor,37
ID,F,1990,Lauren,32
ID,F,1990,Allison,24
ID,F,1990,Morgan,24
ID,F,1990,Alexis,21
ID,F,1990,Shannon,17
ID,F,1990,Madison,14
ID,F,1990,Tracy,6
ID,F,1991,Ashley,174
ID,F,1991,Taylor,43
ID,F,1991,Lauren,28
ID,F,1991,Alexis,27
ID,F,1991,Morgan,26
ID,F,1991,Allison,18
ID,F,1991,Madison,14
ID,F,1991,Shannon,11
ID,F,1991,Tracy,5
ID,F,1992,Ashley,141
ID,F,1992,Taylor,66
ID,F,1992,Morgan,44
ID,F,1992,Alexis,27
ID,F,1992,Lauren,24
ID,F,1992,Madison,21
ID,F,1992,Allison,16
ID,F,1992,Shannon,15
ID,F,1993,Ashley,163
ID,F,1993,Taylor,121
ID,F,1993,Morgan,48
ID,F,1993,Madison,37
ID,F,1993,Alexis,34
ID,F,1993,Lauren,30
ID,F,1993,Allison,18
ID,F,1993,Shannon,18
ID,F,1994,Ashley,129
ID,F,1994,Taylor,98
ID,F,1994,Alexis,52
ID,F,1994,Morgan,45
ID,F,1994,Madison,35
ID,F,1994,Lauren,29
ID,F,1994,Allison,24
ID,F,1994,Shannon,12
ID,F,1995,Ashley,134
ID,F,1995,Taylor,101
ID,F,1995,Madison,72
ID,F,1995,Morgan,61
ID,F,1995,Alexis,59
ID,F,1995,Lauren,31
ID,F,1995,Allison,25
ID,F,1995,Shannon,8
ID,F,1996,Taylor,100
ID,F,1996,Madison,99
ID,F,1996,Ashley,88
ID,F,1996,Alexis,72
ID,F,1996,Morgan,63
ID,F,1996,Allison,26
ID,F,1996,Lauren,25
ID,F,1996,Shannon,14
ID,F,1997,Madison,124
ID,F,1997,Ashley,95
ID,F,1997,Taylor,90
ID,F,1997,Alexis,71
ID,F,1997,Morgan,64
ID,F,1997,Lauren,37
ID,F,1997,Allison,19
ID,F,1997,Shannon,11
ID,F,1998,Madison,131
ID,F,1998,Ashley,99
ID,F,1998,Taylor,85
ID,F,1998,Alexis,70
ID,F,1998,Morgan,50
ID,F,1998,Allison,29
ID,F,1998,Lauren,28
ID,F,1998,Shannon,9
ID,F,1999,Madison,110
ID,F,1999,Taylor,92
ID,F,1999,Alexis,90
ID,F,1999,Ashley,86
ID,F,1999,Morgan,44
ID,F,1999,Lauren,34
ID,F,1999,Allison,29
ID,F,2000,Madison,119
ID,F,2000,Ashley,84
ID,F,2000,Alexis,81
ID,F,2000,Taylor,72
ID,F,2000,Lauren,56
ID,F,2000,Morgan,43
ID,F,2000,Allison,17
ID,F,2000,Shannon,5
ID,F,2001,Madison,143
ID,F,2001,Ashley,103
ID,F,2001,Taylor,84
ID,F,2001,Alexis,78
ID,F,2001,Morgan,48
ID,F,2001,Lauren,42
ID,F,2001,Allison,20
ID,F,2001,Shannon,5
ID,F,2002,Madison,130
ID,F,2002,Alexis,83
ID,F,2002,Taylor,75
ID,F,2002,Ashley,58
ID,F,2002,Morgan,51
ID,F,2002,Lauren,46
ID,F,2002,Allison,30
ID,F,2002,Shannon,5
ID,F,2003,Madison,123
ID,F,2003,Alexis,88
ID,F,2003,Taylor,63
ID,F,2003,Ashley,61
ID,F,2003,Morgan,54
ID,F,2003,Lauren,35
ID,F,2003,Allison,22
ID,F,2003,Shannon,8
ID,F,2004,Alexis,113
ID,F,2004,Madison,89
ID,F,2004,Taylor,63
ID,F,2004,Morgan,52
ID,F,2004,Ashley,41
ID,F,2004,Lauren,34
ID,F,2004,Allison,32
ID,F,2005,Madison,104
ID,F,2005,Alexis,77
ID,F,2005,Taylor,64
ID,F,2005,Morgan,51
ID,F,2005,Ashley,45
ID,F,2005,Lauren,38
ID,F,2005,Allison,33
ID,F,2005,Shannon,6
ID,F,2006,Madison,88
ID,F,2006,Taylor,74
ID,F,2006,Alexis,67
ID,F,2006,Ashley,49
ID,F,2006,Morgan,41
ID,F,2006,Lauren,40
ID,F,2006,Allison,24
ID,F,2006,Shannon,5
ID,F,2007,Madison,79
ID,F,2007,Taylor,78
ID,F,2007,Alexis,73
ID,F,2007,Lauren,42
ID,F,2007,Ashley,36
ID,F,2007,Morgan,31
ID,F,2007,Allison,21
ID,F,2008,Madison,101
ID,F,2008,Alexis,77
ID,F,2008,Taylor,61
ID,F,2008,Lauren,37
ID,F,2008,Ashley,36
ID,F,2008,Morgan,33
ID,F,2008,Allison,24
ID,F,2008,Shannon,6
ID,F,2009,Madison,71
ID,F,2009,Taylor,61
ID,F,2009,Alexis,59
ID,F,2009,Allison,32
ID,F,2009,Ashley,32
ID,F,2009,Morgan,21
ID,F,2009,Lauren,15
ID,F,2010,Madison,52
ID,F,2010,Alexis,48
ID,F,2010,Taylor,46
ID,F,2010,Allison,29
ID,F,2010,Ashley,24
ID,F,2010,Morgan,22
ID,F,2010,Lauren,20
ID,F,2011,Madison,44
ID,F,2011,Alexis,30
ID,F,2011,Taylor,30
ID,F,2011,Allison,27
ID,F,2011,Ashley,22
ID,F,2011,Lauren,17
ID,F,2011,Morgan,12
ID,F,2012,Madison,59
ID,F,2012,Alexis,34
ID,F,2012,Allison,23
ID,F,2012,Taylor,22
ID,F,2012,Lauren,15
ID,F,2012,Ashley,13
ID,F,2012,Morgan,10
ID,F,2013,Madison,46
ID,F,2013,Alexis,28
ID,F,2013,Allison,21
ID,F,2013,Taylor,18
ID,F,2013,Ashley,17
ID,F,2013,Lauren,12
ID,F,2013,Morgan,7
ID,F,2014,Madison,56
ID,F,2014,Alexis,38
ID,F,2014,Taylor,28
ID,F,2014,Allison,20
ID,F,2014,Morgan,14
ID,F,2014,Lauren,10
ID,F,2014,Ashley,9
ID,F,2015,Madison,36
ID,F,2015,Allison,30
ID,F,2015,Alexis,22
ID,F,2015,Ashley,17
ID,F,2015,Taylor,17
ID,F,2015,Morgan,12
ID,F,2015,Lauren,11
ID,F,2016,Madison,31
ID,F,2016,Allison,20
ID,F,2016,Ashley,15
ID,F,2016,Alexis,13
ID,F,2016,Taylor,13
ID,F,2016,Lauren,12
ID,F,2016,Morgan,9
ID,F,2017,Madison,40
ID,F,2017,Allison,15
ID,F,2017,Alexis,13
ID,F,2017,Ashley,12
ID,F,2017,Taylor,11
ID,F,2017,Lauren,8
ID,F,2017,Morgan,7
ID,F,2018,Madison,35
ID,F,2018,Allison,19
ID,F,2018,Morgan,10
ID,F,2018,Taylor,10
ID,F,2018,Lauren,9
ID,F,2018,Ashley,8
ID,F,2018,Alexis,7
ID,F,2019,Madison,20
ID,F,2019,Allison,13
ID,F,2019,Ashley,11
ID,F,2019,Alexis,10
ID,F,2019,Taylor,10
ID,F,2019,Morgan,7
ID,F,2019,Lauren,5
ID,F,2020,Madison,31
ID,F,2020,Allison,14
ID,F,2020,Taylor,13
ID,F,2020,Lauren,10
ID,F,2020,Ashley,8
ID,F,2020,Morgan,6
ID,M,1918,Morgan,5
ID,M,1931,Terry,5
ID,M,1933,Terry,7
ID,M,1934,Terry,11
ID,M,1935,Terry,18
ID,M,1936,Terry,15
ID,M,1937,Terry,19
ID,M,1938,Terry,33
ID,M,1939,Terry,39
ID,M,1940,Terry,26
ID,M,1941,Terry,32
ID,M,1942,Terry,50
ID,M,1943,Terry,48
ID,M,1944,Terry,55
ID,M,1945,Terry,62
ID,M,1946,Terry,96
ID,M,1947,Terry,119
ID,M,1948,Terry,112
ID,M,1949,Terry,98
ID,M,1950,Terry,97
ID,M,1951,Terry,116
ID,M,1952,Terry,73
ID,M,1953,Terry,87
ID,M,1954,Terry,103
ID,M,1954,Tracy,17
ID,M,1955,Terry,84
ID,M,1955,Tracy,9
ID,M,1956,Terry,90
ID,M,1956,Tracy,10
ID,M,1957,Terry,77
ID,M,1957,Tracy,18
ID,M,1958,Terry,75
ID,M,1958,Tracy,10
ID,M,1959,Terry,76
ID,M,1959,Tracy,13
ID,M,1960,Terry,71
ID,M,1960,Tracy,40
ID,M,1961,Terry,56
ID,M,1961,Tracy,35
ID,M,1962,Terry,45
ID,M,1962,Tracy,24
ID,M,1963,Terry,50
ID,M,1963,Tracy,29
ID,M,1964,Terry,35
ID,M,1964,Tracy,17
ID,M,1964,Shannon,8
ID,M,1965,Terry,38
ID,M,1965,Tracy,16
ID,M,1965,Shannon,6
ID,M,1966,Terry,36
ID,M,1966,Tracy,23
ID,M,1966,Shannon,7
ID,M,1966,Morgan,6
ID,M,1967,Terry,31
ID,M,1967,Tracy,26
ID,M,1968,Terry,25
ID,M,1968,Tracy,15
ID,M,1968,Shannon,5
ID,M,1969,Terry,24
ID,M,1969,Tracy,10
ID,M,1970,Terry,30
ID,M,1970,Tracy,12
ID,M,1970,Shannon,7
ID,M,1971,Terry,13
ID,M,1971,Tracy,12
ID,M,1971,Shannon,6
ID,M,1972,Tracy,19
ID,M,1972,Terry,15
ID,M,1972,Shannon,6
ID,M,1973,Tracy,20
ID,M,1973,Terry,17
ID,M,1973,Shannon,6
ID,M,1974,Terry,16
ID,M,1974,Tracy,8
ID,M,1974,Shannon,7
ID,M,1974,Taylor,7
ID,M,1975,Terry,24
ID,M,1975,Tracy,9
ID,M,1976,Terry,18
ID,M,1976,Tracy,8
ID,M,1976,Taylor,5
ID,M,1977,Terry,22
ID,M,1977,Ashley,6
ID,M,1977,Taylor,6
ID,M,1977,Shannon,5
ID,M,1978,Terry,11
ID,M,1978,Taylor,7
ID,M,1978,Shannon,6
ID,M,1978,Tracy,5
ID,M,1979,Terry,15
ID,M,1979,Taylor,11
ID,M,1979,Tracy,7
ID,M,1979,Morgan,5
ID,M,1980,Terry,12
ID,M,1980,Morgan,8
ID,M,1980,Taylor,5
ID,M,1981,Taylor,15
ID,M,1981,Terry,12
ID,M,1981,Morgan,10
ID,M,1982,Taylor,9
ID,M,1982,Morgan,8
ID,M,1982,Tracy,6
ID,M,1982,Terry,5
ID,M,1983,Taylor,11
ID,M,1983,Terry,11
ID,M,1983,Morgan,7
ID,M,1984,Morgan,15
ID,M,1984,Taylor,13
ID,M,1984,Terry,11
ID,M,1985,Taylor,15
ID,M,1985,Morgan,8
ID,M,1985,Terry,7
ID,M,1986,Taylor,15
ID,M,1986,Morgan,8
ID,M,1986,Terry,6
ID,M,1987,Taylor,23
ID,M,1987,Morgan,13
ID,M,1988,Taylor,27
ID,M,1988,Morgan,10
ID,M,1989,Taylor,36
ID,M,1989,Morgan,12
ID,M,1990,Taylor,57
ID,M,1990,Morgan,11
ID,M,1990,Terry,5
ID,M,1991,Taylor,80
ID,M,1991,Morgan,11
ID,M,1992,Taylor,80
ID,M,1992,Morgan,13
ID,M,1993,Taylor,72
ID,M,1993,Morgan,10
ID,M,1994,Taylor,58
ID,M,1994,Morgan,13
ID,M,1995,Taylor,54
ID,M,1995,Morgan,17
ID,M,1995,Alexis,7
ID,M,1996,Taylor,55
ID,M,1996,Morgan,15
ID,M,1997,Taylor,59
ID,M,1997,Morgan,15
ID,M,1998,Taylor,49
ID,M,1998,Alexis,13
ID,M,1998,Morgan,11
ID,M,1999,Taylor,34
ID,M,1999,Morgan,16
ID,M,1999,Alexis,11
ID,M,2000,Taylor,29
ID,M,2000,Morgan,17
ID,M,2000,Alexis,5
ID,M,2001,Taylor,34
ID,M,2001,Morgan,9
ID,M,2001,Alexis,7
ID,M,2002,Taylor,22
ID,M,2002,Alexis,12
ID,M,2002,Morgan,8
ID,M,2003,Taylor,30
ID,M,2003,Alexis,9
ID,M,2003,Morgan,8
ID,M,2004,Taylor,22
ID,M,2004,Alexis,15
ID,M,2004,Morgan,15
ID,M,2005,Taylor,18
ID,M,2005,Morgan,15
ID,M,2005,Alexis,9
ID,M,2006,Taylor,24
ID,M,2006,Morgan,13
ID,M,2006,Alexis,9
ID,M,2007,Taylor,30
ID,M,2007,Morgan,13
ID,M,2007,Alexis,7
ID,M,2007,Terry,5
ID,M,2008,Taylor,23
ID,M,2008,Morgan,9
ID,M,2008,Alexis,8
ID,M,2009,Taylor,16
ID,M,2009,Alexis,10
ID,M,2009,Morgan,7
ID,M,2010,Taylor,9
ID,M,2010,Morgan,7
ID,M,2010,Alexis,5
ID,M,2011,Morgan,7
ID,M,2011,Taylor,6
ID,M,2012,Taylor,9
ID,M,2012,Morgan,8
ID,M,2012,Terry,5
ID,M,2013,Taylor,14
ID,M,2014,Taylor,9
ID,M,2014,Alexis,5
ID,M,2015,Taylor,9
ID,M,2015,Alexis,6
ID,M,2015,Morgan,6
ID,M,2016,Morgan,8
ID,M,2016,Taylor,6
ID,M,2017,Taylor,5
ID,M,2018,Taylor,7
ID,M,2019,Morgan,6
ID,M,2019,Alexis,5
ID,M,2019,Taylor,5
ID,M,2020,Morgan,10
IL,F,1917,Terry,5
IL,F,1925,Terry,10
IL,F,1926,Terry,10
IL,F,1927,Terry,15
IL,F,1928,Terry,13
IL,F,1930,Terry,9
IL,F,1931,Terry,11
IL,F,1932,Terry,9
IL,F,1933,Terry,10
IL,F,1934,Terry,11
IL,F,1935,Terry,11
IL,F,1936,Terry,12
IL,F,1937,Terry,12
IL,F,1938,Terry,20
IL,F,1939,Terry,13
IL,F,1940,Terry,26
IL,F,1941,Terry,21
IL,F,1942,Terry,53
IL,F,1942,Tracy,6
IL,F,1942,Shannon,5
IL,F,1943,Terry,52
IL,F,1943,Tracy,7
IL,F,1943,Shannon,5
IL,F,1944,Terry,55
IL,F,1944,Alexis,10
IL,F,1944,Lauren,5
IL,F,1945,Terry,59
IL,F,1945,Lauren,39
IL,F,1945,Alexis,8
IL,F,1945,Tracy,7
IL,F,1946,Terry,106
IL,F,1946,Lauren,36
IL,F,1946,Alexis,17
IL,F,1946,Tracy,6
IL,F,1947,Terry,142
IL,F,1947,Lauren,31
IL,F,1947,Alexis,15
IL,F,1947,Allison,7
IL,F,1947,Tracy,5
IL,F,1948,Terry,154
IL,F,1948,Lauren,32
IL,F,1948,Alexis,10
IL,F,1948,Tracy,8
IL,F,1948,Allison,7
IL,F,1948,Shannon,7
IL,F,1949,Terry,167
IL,F,1949,Lauren,47
IL,F,1949,Alexis,16
IL,F,1949,Shannon,11
IL,F,1949,Tracy,6
IL,F,1950,Terry,148
IL,F,1950,Lauren,38
IL,F,1950,Alexis,15
IL,F,1950,Shannon,13
IL,F,1950,Tracy,12
IL,F,1950,Allison,7
IL,F,1951,Terry,187
IL,F,1951,Lauren,36
IL,F,1951,Shannon,15
IL,F,1951,Allison,13
IL,F,1951,Tracy,10
IL,F,1951,Alexis,8
IL,F,1952,Terry,187
IL,F,1952,Lauren,41
IL,F,1952,Alexis,15
IL,F,1952,Tracy,12
IL,F,1952,Allison,10
IL,F,1952,Shannon,9
IL,F,1953,Terry,185
IL,F,1953,Lauren,36
IL,F,1953,Allison,19
IL,F,1953,Tracy,19
IL,F,1953,Alexis,9
IL,F,1953,Shannon,8
IL,F,1954,Terry,215
IL,F,1954,Lauren,48
IL,F,1954,Tracy,28
IL,F,1954,Shannon,17
IL,F,1954,Alexis,15
IL,F,1954,Allison,15
IL,F,1955,Terry,248
IL,F,1955,Lauren,62
IL,F,1955,Tracy,46
IL,F,1955,Allison,18
IL,F,1955,Shannon,18
IL,F,1955,Alexis,10
IL,F,1956,Terry,245
IL,F,1956,Lauren,61
IL,F,1956,Tracy,45
IL,F,1956,Allison,25
IL,F,1956,Shannon,18
IL,F,1956,Alexis,10
IL,F,1957,Terry,228
IL,F,1957,Tracy,120
IL,F,1957,Lauren,84
IL,F,1957,Allison,32
IL,F,1957,Shannon,23
IL,F,1957,Alexis,9
IL,F,1958,Terry,220
IL,F,1958,Tracy,107
IL,F,1958,Lauren,81
IL,F,1958,Allison,34
IL,F,1958,Shannon,23
IL,F,1958,Alexis,13
IL,F,1959,Terry,228
IL,F,1959,Tracy,156
IL,F,1959,Lauren,86
IL,F,1959,Allison,43
IL,F,1959,Shannon,37
IL,F,1959,Alexis,8
IL,F,1960,Tracy,292
IL,F,1960,Terry,212
IL,F,1960,Lauren,70
IL,F,1960,Allison,47
IL,F,1960,Shannon,27
IL,F,1960,Alexis,7
IL,F,1961,Tracy,353
IL,F,1961,Terry,165
IL,F,1961,Lauren,78
IL,F,1961,Allison,52
IL,F,1961,Shannon,34
IL,F,1961,Alexis,5
IL,F,1962,Tracy,386
IL,F,1962,Terry,145
IL,F,1962,Lauren,54
IL,F,1962,Allison,51
IL,F,1962,Shannon,31
IL,F,1962,Alexis,6
IL,F,1963,Tracy,404
IL,F,1963,Terry,120
IL,F,1963,Shannon,70
IL,F,1963,Allison,62
IL,F,1963,Lauren,61
IL,F,1963,Alexis,9
IL,F,1964,Tracy,503
IL,F,1964,Terry,117
IL,F,1964,Lauren,84
IL,F,1964,Allison,75
IL,F,1964,Shannon,59
IL,F,1964,Ashley,5
IL,F,1965,Tracy,591
IL,F,1965,Allison,114
IL,F,1965,Terry,81
IL,F,1965,Lauren,76
IL,F,1965,Shannon,65
IL,F,1965,Alexis,6
IL,F,1966,Tracy,704
IL,F,1966,Allison,79
IL,F,1966,Shannon,69
IL,F,1966,Terry,64
IL,F,1966,Lauren,63
IL,F,1966,Alexis,9
IL,F,1967,Tracy,642
IL,F,1967,Shannon,86
IL,F,1967,Lauren,59
IL,F,1967,Terry,53
IL,F,1967,Allison,49
IL,F,1967,Ashley,9
IL,F,1967,Alexis,6
IL,F,1968,Tracy,777
IL,F,1968,Shannon,223
IL,F,1968,Allison,56
IL,F,1968,Lauren,54
IL,F,1968,Terry,49
IL,F,1968,Ashley,7
IL,F,1969,Tracy,893
IL,F,1969,Shannon,375
IL,F,1969,Allison,83
IL,F,1969,Lauren,72
IL,F,1969,Terry,57
IL,F,1969,Alexis,7
IL,F,1969,Ashley,7
IL,F,1970,Tracy,1128
IL,F,1970,Shannon,495
IL,F,1970,Allison,103
IL,F,1970,Lauren,48
IL,F,1970,Terry,33
IL,F,1970,Alexis,21
IL,F,1970,Ashley,6
IL,F,1971,Tracy,870
IL,F,1971,Shannon,444
IL,F,1971,Allison,115
IL,F,1971,Terry,36
IL,F,1971,Lauren,35
IL,F,1971,Alexis,23
IL,F,1971,Ashley,22
IL,F,1972,Tracy,709
IL,F,1972,Shannon,443
IL,F,1972,Allison,112
IL,F,1972,Lauren,42
IL,F,1972,Terry,35
IL,F,1972,Alexis,29
IL,F,1972,Ashley,17
IL,F,1973,Tracy,562
IL,F,1973,Shannon,352
IL,F,1973,Allison,123
IL,F,1973,Lauren,38
IL,F,1973,Ashley,27
IL,F,1973,Terry,25
IL,F,1973,Alexis,24
IL,F,1973,Morgan,8
IL,F,1974,Tracy,555
IL,F,1974,Shannon,438
IL,F,1974,Allison,137
IL,F,1974,Lauren,56
IL,F,1974,Ashley,32
IL,F,1974,Alexis,28
IL,F,1974,Terry,22
IL,F,1974,Morgan,6
IL,F,1975,Tracy,486
IL,F,1975,Shannon,345
IL,F,1975,Allison,161
IL,F,1975,Lauren,91
IL,F,1975,Ashley,38
IL,F,1975,Alexis,33
IL,F,1975,Terry,22
IL,F,1975,Morgan,6
IL,F,1976,Shannon,582
IL,F,1976,Tracy,466
IL,F,1976,Allison,183
IL,F,1976,Lauren,115
IL,F,1976,Ashley,56
IL,F,1976,Alexis,34
IL,F,1976,Terry,21
IL,F,1977,Shannon,508
IL,F,1977,Tracy,368
IL,F,1977,Allison,178
IL,F,1977,Lauren,137
IL,F,1977,Ashley,53
IL,F,1977,Alexis,32
IL,F,1977,Terry,13
IL,F,1977,Morgan,8
IL,F,1978,Shannon,447
IL,F,1978,Tracy,367
IL,F,1978,Lauren,169
IL,F,1978,Allison,154
IL,F,1978,Ashley,61
IL,F,1978,Alexis,34
IL,F,1978,Terry,7
IL,F,1978,Taylor,6
IL,F,1978,Morgan,5
IL,F,1979,Shannon,493
IL,F,1979,Tracy,320
IL,F,1979,Lauren,251
IL,F,1979,Allison,196
IL,F,1979,Ashley,100
IL,F,1979,Alexis,44
IL,F,1979,Morgan,22
IL,F,1979,Terry,17
IL,F,1980,Shannon,427
IL,F,1980,Lauren,380
IL,F,1980,Tracy,280
IL,F,1980,Allison,232
IL,F,1980,Ashley,184
IL,F,1980,Alexis,59
IL,F,1980,Morgan,50
IL,F,1980,Terry,11
IL,F,1980,Taylor,5
IL,F,1981,Lauren,402
IL,F,1981,Shannon,400
IL,F,1981,Ashley,243
IL,F,1981,Allison,194
IL,F,1981,Tracy,186
IL,F,1981,Alexis,65
IL,F,1981,Morgan,63
IL,F,1981,Terry,12
IL,F,1981,Taylor,10
IL,F,1982,Lauren,592
IL,F,1982,Ashley,489
IL,F,1982,Shannon,368
IL,F,1982,Allison,256
IL,F,1982,Tracy,205
IL,F,1982,Alexis,174
IL,F,1982,Morgan,55
IL,F,1982,Taylor,34
IL,F,1982,Terry,17
IL,F,1983,Ashley,1266
IL,F,1983,Lauren,684
IL,F,1983,Shannon,375
IL,F,1983,Allison,211
IL,F,1983,Alexis,165
IL,F,1983,Tracy,162
IL,F,1983,Morgan,70
IL,F,1983,Taylor,37
IL,F,1983,Terry,9
IL,F,1984,Ashley,1490
IL,F,1984,Lauren,743
IL,F,1984,Shannon,390
IL,F,1984,Allison,293
IL,F,1984,Alexis,179
IL,F,1984,Tracy,167
IL,F,1984,Morgan,98
IL,F,1984,Taylor,37
IL,F,1984,Terry,8
IL,F,1985,Ashley,1945
IL,F,1985,Lauren,833
IL,F,1985,Shannon,351
IL,F,1985,Allison,343
IL,F,1985,Tracy,155
IL,F,1985,Alexis,107
IL,F,1985,Morgan,92
IL,F,1985,Taylor,46
IL,F,1985,Terry,10
IL,F,1985,Madison,6
IL,F,1986,Ashley,2005
IL,F,1986,Lauren,932
IL,F,1986,Allison,365
IL,F,1986,Shannon,295
IL,F,1986,Tracy,116
IL,F,1986,Alexis,93
IL,F,1986,Morgan,88
IL,F,1986,Taylor,63
IL,F,1986,Madison,12
IL,F,1986,Terry,5
IL,F,1987,Ashley,2501
IL,F,1987,Lauren,872
IL,F,1987,Allison,371
IL,F,1987,Shannon,316
IL,F,1987,Alexis,105
IL,F,1987,Morgan,105
IL,F,1987,Tracy,100
IL,F,1987,Taylor,75
IL,F,1987,Madison,14
IL,F,1987,Terry,7
IL,F,1988,Ashley,2201
IL,F,1988,Lauren,1016
IL,F,1988,Allison,356
IL,F,1988,Shannon,271
IL,F,1988,Morgan,157
IL,F,1988,Taylor,147
IL,F,1988,Alexis,145
IL,F,1988,Tracy,76
IL,F,1988,Madison,11
IL,F,1988,Terry,10
IL,F,1989,Ashley,2267
IL,F,1989,Lauren,1028
IL,F,1989,Allison,312
IL,F,1989,Shannon,292
IL,F,1989,Taylor,222
IL,F,1989,Alexis,201
IL,F,1989,Morgan,180
IL,F,1989,Tracy,85
IL,F,1989,Madison,31
IL,F,1990,Ashley,2061
IL,F,1990,Lauren,1033
IL,F,1990,Allison,364
IL,F,1990,Taylor,358
IL,F,1990,Alexis,270
IL,F,1990,Shannon,240
IL,F,1990,Morgan,239
IL,F,1990,Tracy,58
IL,F,1990,Madison,25
IL,F,1991,Ashley,1869
IL,F,1991,Lauren,867
IL,F,1991,Taylor,496
IL,F,1991,Allison,376
IL,F,1991,Alexis,361
IL,F,1991,Morgan,287
IL,F,1991,Shannon,246
