FIPS,State,county,Cpub2023,Cpub2018,Lpopdens2021,age,Lhisp2021,Lblack2021,SES21
16013,ID,Blaine,1,1,1.4976164136486518,43.8,3.194583132299156,0.4054651081081644,1.0914101531375793
16015,ID,Boise,1,1,0.9276137799188604,53.7,1.824549292051046,0.1823215567939546,1.1029388643697464
16017,ID,Bonner,1,2,2.3375844375198587,48.2,1.5260563034950492,0.1823215567939546,0.5016294732266346
16019,ID,Bonneville,1,1,3.248105012449907,33,2.681021528714291,0.26236426446749106,0.8267525725630922
16021,ID,Boundary,1,1,1.5293012206646746,43.8,1.840549633397487,0.1823215567939546,-0.5486752618417868
16023,ID,Butte,1,1,0.3672744239863646,44.3,2.0149030205422647,0,-0.7512492345250259
16025,ID,Camas,0,0,0.3174964203507764,44,2.1162555148025524,0,-1.5448537533171152
16027,ID,Canyon,1,1,4.986447542375378,34.1,3.2846635654062037,0.4054651081081644,-0.11561000729841518
16029,ID,Caribou,1,1,0.9176047683709004,37.5,2.0412203288596382,0,0.1422287442609031
16031,ID,Cassia,0,1,1.5391873087964951,33.2,3.3603753871419,0.09531017980432492,-0.4862485421814071
16033,ID,Clark,0,0,0.16858494458135645,33.8,3.693866995624976,0.5306282510621704,-1.2026522714106045
16035,ID,Clearwater,1,1,0.8557083061256755,51,1.667706820558076,0.26236426446749106,0.06785287491749009
16037,ID,Custer,1,1,0.28823102368858033,53.4,1.7227665977411035,0.09531017980432492,0.1524362132978666
16039,ID,Elmore,1,2,1.5118315794630084,32.6,2.933856869835904,1.2809338454620642,-0.4103903102643654
16041,ID,Franklin,1,1,2.2100613456282328,33.2,2.0794415416798357,0,0.3793082415026611
16043,ID,Fremont,0,0,1.3143736973205402,37.9,2.5877640352277083,0.26236426446749106,0.09079594355840168
16045,ID,Gem,1,1,2.623414639698413,44.7,2.2823823856765264,0.09531017980432492,0.2204688285306884
16047,ID,Gooding,0,0,2.209465263882549,38.2,3.427514689979529,0,-0.7905751581496743
16049,ID,Idaho,1,2,0.5589899101946759,50.1,1.5260563034950492,0.09531017980432492,0.2832952159515288
16051,ID,Jefferson,1,1,2.4531362448767537,31.9,2.451005098112319,0,0.5728704644433938
16053,ID,Jerome,0,0,2.7991826602889107,32.9,3.6506582412937383,0,-1.0670839751862085
16055,ID,Kootenai,1,1,3.924878250497436,40.4,1.791759469228055,0.26236426446749106,0.9166847289523704
16057,ID,Latah,1,1,2.7180414742738233,30.1,1.7227665977411035,0.7884573603642703,1.400641658422764
16059,ID,Lemhi,1,1,0.513795003248315,52.8,1.5040773967762742,0,0.11260961351027744
16061,ID,Lewis,1,2,1.3629972599772084,49,1.7749523509116738,0.7419373447293773,-0.4391426670328657
16063,ID,Lincoln,0,0,0.9782832602628868,36.4,3.481240089335692,0,-1.2429144244046686
16065,ID,Madison,1,1,3.751503307365206,23.3,2.1972245773362196,0.4054651081081644,0.939850074089342
16067,ID,Minidoka,0,0,2.471012914737246,35.1,3.6000482404073204,0.09531017980432492,-1.19245731297074
16069,ID,Nez Perce,1,1,2.988278883746409,40.6,1.6863989535702288,0.09531017980432492,0.6619000058969119
16071,ID,Oneida,1,1,0.8968184894606419,41.6,1.7047480922384253,0.09531017980432492,0.5629619253734096
16073,ID,Owyhee,1,1,0.4654215849885794,40,3.295836866004329,0.3364722366212129,-1.3851705980362965
16075,ID,Payette,0,1,3.1969066303230833,40,2.933856869835904,0.1823215567939546,-0.33142019292262404
16077,ID,Power,1,1,1.1322907962160862,36.2,3.56953269648137,0,-1.3106534934163463
16079,ID,Shoshone,1,1,1.0706759553382958,46.3,1.5686159179138452,0.5877866649021191,-1.0162764902989974
16081,ID,Teton,1,1,2.384545748463936,38.3,2.862200880929469,0,1.3885194411174298
16083,ID,Twin Falls,2,2,2.9361125368578875,35.3,2.89591193827178,0.5306282510621704,-0.12281866396754032
16085,ID,Valley,1,1,0.7824379579769295,50.2,1.7578579175523736,0.09531017980432492,1.020447945530528
16087,ID,Washington,1,2,1.316903502068188,44.9,2.884800712846709,0.09531017980432492,-0.9292998244731828
17001,IL,Adams,5,5,3.4076342586369406,41.2,0.9932517730102834,1.5686159179138452,0.5856562416215574
17003,IL,Alexander,1,1,2.2393790641613305,45.5,0.7419373447293773,3.5409593240373143,-1.2387101040904147
17005,IL,Bond,1,1,2.8874555449597556,41.5,1.547562508716013,2.066862759472976,0.03068870653580059
17007,IL,Boone,2,2,4.308997987515258,38.8,3.169685580677429,1.2237754316221157,0.2919379681065446
17009,IL,Brown,1,1,2.1919363227933752,38.1,2.066862759472976,2.9601050959108397,-0.5449492124450459
17011,IL,Bureau,2,3,2.75592717197141,43.9,2.3513752571634776,0.4700036292457356,0.1584710238418258
17013,IL,Calhoun,1,1,1.9709193899760309,48.3,0.5306282510621704,0.4700036292457356,0.5189278540492032
17015,IL,Carroll,4,4,2.6309198835803143,47.3,1.6094379124341005,1.3609765531356006,-0.06384769790405462
17017,IL,Cass,1,1,2.6489996006981165,38.3,3.0301337002713233,1.4350845252893227,-0.4300254163044045
17019,IL,Champaign,2,7,4.393026990393769,30.6,1.9878743481543455,2.631888840136646,1.2660672094226106
17021,IL,Christian,3,5,2.9632727880091805,42.6,0.9932517730102834,0.9555114450274363,0.05129191691644791
17023,IL,Clark,2,2,2.5589938148312887,41.8,0.9555114450274363,0.5877866649021191,0.6833908362438323
17025,IL,Clay,2,2,2.4805139076846223,42.1,0.1823215567939546,0.4054651081081644,-0.5018339269276013
17027,IL,Clinton,4,4,3.3820101640419704,41.2,1.4350845252893227,1.4586150226995167,0.6064123687765752
17029,IL,Coles,1,2,3.610581280015339,36.6,1.33500106673234,1.5686159179138452,0.14614354920772912
17031,IL,Cook,84,107,7.12664368379577,37.3,3.2809112157876537,3.1612467120315646,0.8289545652036412
17033,IL,Crawford,2,2,2.850814110085837,42.2,1.2237754316221157,1.824549292051046,-0.18260120797306337
17035,IL,Cumberland,3,3,2.542935099309396,42.5,0.7419373447293773,0.09531017980432492,0.4582310923914469
17037,IL,DeKalb,4,5,4.133544229045579,31.4,2.549445170925571,2.151762203259462,0.7968458929625719
17039,IL,De Witt,2,2,2.767538695986276,44.2,1.3862943611198906,0.7419373447293773,0.4118272229525726
17041,IL,Douglas,4,5,2.9569243532752996,38.4,2.128231705849268,0.5877866649021191,-0.5675728129879619
17043,IL,DuPage,17,28,6.978344028935882,39.7,2.740840023925201,1.7578579175523736,1.9784251352214393
17045,IL,Edgar,1,1,2.4439793931789056,45.7,0.8329091229351039,0.3364722366212129,-0.4053125480187767
17047,IL,Edwards,2,2,2.468632485850441,44.3,0.8329091229351039,0.1823215567939546,-0.1783238234029318
17049,IL,Effingham,3,5,3.3608105091222824,39.2,1.1631508098056809,0.3364722366212129,0.5118187819976292
17051,IL,Fayette,3,4,2.5219426246375725,42.1,1.0647107369924282,1.6863989535702288,-0.8304414218593534
17053,IL,Ford,1,1,2.46730704281223,42.6,1.5686159179138452,0.5306282510621704,0.27430233519589564
17055,IL,Franklin,1,1,3.5572072778415103,43.2,1.029619417181158,0.4700036292457356,-0.2844031377919066
17057,IL,Fulton,3,3,2.7652193058310894,43.6,1.410986973710262,1.4350845252893227,0.06506820181197707
17059,IL,Gallatin,1,2,1.9356662179980484,46.7,0.9162907318741552,0.1823215567939546,-0.8814249943293548
17061,IL,Greene,1,1,2.2629856907270085,42,0.8329091229351039,0.7884573603642703,-0.1974885498763708
17063,IL,Grundy,3,3,3.8703711779926273,38.3,2.4423470353692043,0.8329091229351039,1.1113375800076994
17065,IL,Hamilton,0,1,2.0924963946838737,43.9,0.9932517730102834,0.1823215567939546,-0.1998634592153092
17067,IL,Hancock,3,3,2.2422899778253296,45.8,0.9932517730102834,0.5306282510621704,0.6770125477166552
17069,IL,Hardin,1,1,2.183088048089139,53.3,0.9162907318741552,0.9162907318741552,-0.8676497650300186
17071,IL,Henderson,1,2,1.9926939033313644,50.1,1.0647107369924282,0.09531017980432492,0.4614663398875636
17073,IL,Henry,2,5,3.1824464720350014,43.5,1.9459101490553132,1.0986122886681098,0.5805774068080449
17075,IL,Iroquois,4,4,2.345718232128715,44.2,2.1162555148025524,0.6418538861723947,-0.2168436179761169
17077,IL,Jackson,2,2,3.567083692075652,32.4,1.7227665977411035,2.740840023925201,0.11666059688006536
17079,IL,Jasper,1,1,2.107274209907839,44.1,0.5306282510621704,0.26236426446749106,0.2034125628370309
17081,IL,Jefferson,1,1,3.2468664417117177,41.2,1.3609765531356006,2.2192034840549946,-0.04784876290214576
17083,IL,Jersey,1,1,3.136760871799694,43,0.8754687373538999,0.3364722366212129,0.6444892889228454
17085,IL,Jo Daviess,2,2,2.689764758611651,50.5,1.4350845252893227,0.5306282510621704,0.3691514540273764
17087,IL,Johnson,1,2,2.7510198382605493,43.4,1.410986973710262,2.3125354238472138,-0.22638732341410053
17089,IL,Kane,4,5,5.948103069396299,38,3.502549875922443,1.8082887711792657,0.9349720605993266
17091,IL,Kankakee,3,4,4.13138319069438,38.5,2.4849066497880004,2.740840023925201,0.1097490455833261
17093,IL,Kendall,3,3,5.060566260926548,35.8,3.0492730404820207,2.151762203259462,1.8078292810350136
17095,IL,Knox,4,4,3.32947682761798,41.8,1.9600947840472696,2.26176309847379,-0.2871506406897139
17097,IL,Lake,12,12,5.311264114768745,38.5,3.1484533605716547,2.0149030205422647,1.6167101292125292
17099,IL,LaSalle,4,4,3.637201611924085,41.8,2.4069451083182885,1.2809338454620642,0.2192482063666084
17101,IL,Lawrence,2,4,2.830828807248785,40.8,1.3609765531356006,2.3608540011180215,-0.7272788783344741
17103,IL,Lee,3,3,2.9557661271289986,42.8,2.028148247292285,1.8562979903656265,0.19074523174465255
17105,IL,Livingston,2,2,2.65697148197064,41.6,1.791759469228055,1.5260563034950492,0.0051658821087894
17107,IL,Logan,1,1,2.9240001629311596,39.9,1.5040773967762742,2.0918640616783932,0.2792525668594752
17109,IL,McDonough,3,3,2.9524191622083142,33.7,1.3862943611198906,1.824549292051046,0.6347948698985701
17111,IL,McHenry,2,2,5.284960202331077,40.4,2.6946271807700692,0.9162907318741552,1.5866489178750318
17113,IL,McLean,5,2,4.0396220477308376,33.6,1.824549292051046,2.2192034840549946,1.70498723245921
17115,IL,Macon,4,5,4.2452104226145435,40.8,1.2237754316221157,2.8390784635086144,0.3890205018799906
17117,IL,Macoupin,9,10,3.04886031859845,43.7,0.8329091229351039,0.6931471805599453,0.17458937282756767
17119,IL,Madison,5,6,4.940490124903931,40.2,1.5040773967762742,2.2512917986064953,0.9188265911424276
17121,IL,Marion,3,2,3.2703554539763706,42.1,1.1631508098056809,1.5686159179138452,-0.2722788260121818
17123,IL,Marshall,3,2,2.5187755925886086,46.5,1.3862943611198906,0.5306282510621704,0.2234524269997366
17125,IL,Mason,3,3,2.3085978059074512,45.2,0.8329091229351039,0.4054651081081644,-0.29951461435910637
17127,IL,Massac,1,1,3.1686351432926303,43.7,1.4350845252893227,1.9315214116032136,-0.6096476967050144
17129,IL,Menard,2,2,2.7794017037927237,43.4,0.9555114450274363,0.6418538861723947,1.3230518557402782
17131,IL,Mercer,1,1,2.460616820331873,44.6,1.308332819650179,0.4054651081081644,0.23525030927486715
17133,IL,Monroe,1,1,3.545744940641643,42.3,0.9555114450274363,0.1823215567939546,2.1500242029214105
17135,IL,Montgomery,5,6,2.803027158010101,42.8,1.029619417181158,1.589235205116581,0.06906653268470052
17137,IL,Morgan,2,2,3.152091738715667,40.9,1.308332819650179,1.9740810260220096,0.147745101167375
17139,IL,Moultrie,1,1,2.8565530557060934,40.5,0.9555114450274363,0.6931471805599453,-0.27350816295716396
17141,IL,Ogle,6,6,3.3028858479315684,42.3,2.451005098112319,0.7884573603642703,0.38330969302821705
17143,IL,Peoria,5,5,4.7253135015497945,37.8,1.8082887711792657,2.923161580719156,0.7647432380800882
17145,IL,Perry,1,1,2.9587844984828733,41.5,1.4586150226995167,2.2512917986064953,-0.7399279857058787
17147,IL,Piatt,1,2,2.749835974532747,41.9,0.9162907318741552,0.4700036292457356,1.4451476927405431
17149,IL,Pike,4,4,2.052582567770445,41.1,0.8754687373538999,0.6418538861723947,-0.01384793208176538
17151,IL,Pope,1,1,1.5969696596400516,49.8,1.2237754316221157,1.410986973710262,-0.7430799561380118
17153,IL,Pulaski,0,0,2.4014002847604172,44.2,1.252762968495368,3.4339872044851463,-0.8419635306939577
17155,IL,Putnam,1,1,2.613422148691435,46.9,1.9459101490553132,0.09531017980432492,0.570579151724521
17157,IL,Randolph,3,4,3.0354000488256228,41.9,1.4816045409242156,2.451005098112319,-0.44038264102818936
17159,IL,Richland,2,1,2.886862825493594,42.3,1.029619417181158,0.4700036292457356,0.3924385544911672
17161,IL,Rock Island,1,2,4.826651818724279,40.1,2.6602595372658615,2.4159137783010487,0.1923053189415348
17163,IL,St. Clair,4,5,5.005031029955258,39.2,1.667706820558076,3.4011973816621555,0.7951996101059968
17165,IL,Saline,1,2,3.211561475492552,41.7,1.029619417181158,1.308332819650179,-0.4983592338066624
17167,IL,Sangamon,12,12,4.473039119339396,40.5,1.2237754316221157,2.617395832834079,1.1672960547299422
17169,IL,Schuyler,1,1,1.9576285328844576,47.8,0.7419373447293773,1.7404661748405046,0.1371021298435911
17171,IL,Scott,1,1,2.1428177770171724,44.6,0.3364722366212129,0.1823215567939546,0.6834003839381783
17173,IL,Shelby,1,1,2.454191477197679,45,0.7419373447293773,0.26236426446749106,0.33280632050544906
17175,IL,Stark,1,1,2.113641185966945,45.3,1.1314021114911006,0.6418538861723947,0.03900830814536672
17177,IL,Stephenson,2,2,3.4543913830076463,45.6,1.667706820558076,2.341805806147327,0.15324242594548784
17179,IL,Tazewell,8,8,4.362443814770089,41.4,1.252762968495368,0.8329091229351039,0.9596614590398308
17181,IL,Union,2,2,2.820578616198107,43.8,1.8562979903656265,0.8329091229351039,-0.08630794144397738
17183,IL,Vermilion,4,4,3.4998732204217884,40.6,1.840549633397487,2.72785282839839,-0.28784174046227445
17185,IL,Wabash,1,1,3.0138763490839224,44,1.1939224684724346,0.09531017980432492,0.02850630980311774
17187,IL,Warren,2,2,2.5654802289008125,39.6,2.3978952727983707,1.589235205116581,0.05891021764105148
17189,IL,Washington,2,2,2.348252787031783,44.2,0.9162907318741552,0.4700036292457356,0.45295361668575046
17191,IL,Wayne,1,1,2.279254602688837,43.2,0.9555114450274363,0.7419373447293773,-0.7405786529474506
17193,IL,White,1,1,2.4629228248950397,44.1,0.9555114450274363,0.5877866649021191,-0.3815562755858368
17195,IL,Whiteside,4,5,3.4660395259167287,43.6,2.6026896854443837,0.7419373447293773,0.08172506326275807
17197,IL,Will,8,15,5.760861838106135,38.3,2.9496883350525844,2.501435951739211,1.427506768900353
17199,IL,Williamson,2,2,4.085226084995423,41.1,1.33500106673234,1.6094379124341005,0.4216816491302683
17201,IL,Winnebago,7,7,5.36269366774065,39.6,2.6741486494265287,2.624668592163159,0.08769488220012904
17203,IL,Woodford,2,2,3.347400705863561,40,1.0647107369924282,0.5306282510621704,1.519214691341007
18001,IN,Adams,2,2,3.7263600831642822,33.1,1.7227665977411035,0.6418538861723947,-0.9875766349218904
18003,IN,Allen,2,4,5.413291970380165,36.1,2.174751721484161,2.493205452602695,0.4101282089767701
18005,IN,Bartholomew,1,1,4.357751820520757,37.9,2.1400661634962708,0.9555114450274363,1.127848792235782
18007,IN,Benton,1,1,2.2247228340599032,40.4,1.9021075263969205,0.5306282510621704,-0.15030050553633595
18009,IN,Blackford,2,2,3.37777165242249,44.6,1.029619417181158,0.4054651081081644,-0.5545320726609646
18011,IN,Boone,1,2,4.169973945332252,37.7,1.4586150226995167,1.1314021114911006,2.106457408059979
18013,IN,Brown,1,1,2.987324142082359,50.4,1.0647107369924282,0.4700036292457356,1.035296072732737
18015,IN,Carroll,1,1,3.085920499725643,42.9,1.7047480922384253,0.4700036292457356,-0.2277081310957057
18017,IN,Cass,1,2,3.5915587439116856,40.7,2.8507065015037334,0.6931471805599453,-0.96670551936131
18019,IN,Clark,1,1,4.822065380529474,39.2,1.9021075263969205,2.0412203288596382,0.4505049559621025
18021,IN,Clay,2,2,3.377099074279744,41.6,0.9555114450274363,0.4700036292457356,0.1374038902822057
18023,IN,Clinton,1,1,3.4797209726522524,36.8,2.862200880929469,0.4700036292457356,-0.5584262016394326
18025,IN,Crawford,0,0,2.649226092113776,42.1,0.6418538861723947,0.4054651081081644,-1.131760394078961
18027,IN,Daviess,2,2,3.414876706626993,34.7,1.8718021769015911,0.9932517730102834,-1.2641598799204472
18029,IN,Dearborn,2,2,4.165416590230613,42.4,0.8754687373538999,0.3364722366212129,0.8433448474679499
18031,IN,Decatur,1,1,3.34540166398657,39.8,1.1631508098056809,0.1823215567939546,0.29521115162912726
18033,IN,DeKalb,3,3,3.843557945486387,38.5,1.3862943611198906,0.1823215567939546,0.23552425881394828
18035,IN,Delaware,1,1,4.706767619951304,35.5,1.2809338454620642,2.0014800002101243,0.26383470833494693
18037,IN,Dubois,3,3,3.677756674988206,40.2,2.2300144001592104,0.5306282510621704,0.3257875208910038
18039,IN,Elkhart,4,5,5.14295354959705,35.5,2.8735646395797834,1.8082887711792657,-0.40675688482382955
18041,IN,Fayette,1,1,3.76068854582153,43.6,0.8754687373538999,0.8754687373538999,-0.7607023582035215
18043,IN,Floyd,1,1,5.3304224378176945,39.7,1.5260563034950492,1.7749523509116738,1.0355700646257229
18045,IN,Fountain,2,2,2.829435740142504,42.8,1.308332819650179,0.4054651081081644,-0.5633760912110778
18047,IN,Franklin,1,1,3.1561884555136825,41.8,0.7884573603642703,0,0.2614778103514542
18049,IN,Fulton,1,1,3.100778763322649,41.4,1.8718021769015911,0.4054651081081644,-0.1717620713162925
18051,IN,Gibson,2,2,3.2783078276160076,40.6,1.029619417181158,1.2237754316221157,0.220508512941535
18053,IN,Grant,3,4,4.145755421478369,40.2,1.7227665977411035,2.0541237336955462,-0.28293168950477326
18055,IN,Greene,1,1,3.1298856919694935,43.1,1.029619417181158,0.3364722366212129,-0.23650640851306756
18057,IN,Hamilton,1,1,5.7952234448689754,37.6,1.667706820558076,1.589235205116581,2.8533097406417975
18059,IN,Hancock,1,2,4.603807453896364,39.8,1.308332819650179,1.308332819650179,1.4723001943574667
18061,IN,Harrison,2,2,3.477672870030929,42.7,1.1314021114911006,0.4700036292457356,0.31693599952503765
18063,IN,Hendricks,1,2,5.097138432382779,38.2,1.667706820558076,2.128231705849268,1.8882477915005953
18065,IN,Henry,2,2,3.8872541031222583,41.9,1.0986122886681098,1.2237754316221157,-0.00563591389188823
18067,IN,Howard,1,1,4.704917769116357,41,1.5260563034950492,2.174751721484161,0.192281691233892
18069,IN,Huntington,1,1,3.6221889710518034,41.1,1.2809338454620642,0.5877866649021191,0.284083591811747
18071,IN,Jackson,3,3,3.570128006688521,39.1,2.163323025660538,0.8329091229351039,-0.14460500154721995
18073,IN,Jasper,2,3,3.1654858564404154,40.9,1.9878743481543455,0.6931471805599453,0.49888061841823034
18075,IN,Jay,2,2,3.076305954665716,39.9,1.4586150226995167,0.3364722366212129,-0.8873632143275128
18077,IN,Jefferson,1,1,3.5862660177377266,41.5,1.3862943611198906,1.0986122886681098,-0.2588388086701964
18079,IN,Jennings,0,2,3.373662564130831,39.4,1.33500106673234,0.5877866649021191,0.06333590652967411
18081,IN,Johnson,1,3,5.260945106110623,37.8,1.5686159179138452,1.2809338454620642,1.262077111163852
18083,IN,Knox,1,1,3.3249744147061757,39.2,1.2237754316221157,1.252762968495368,-0.20327739834509628
18085,IN,Kosciusko,2,2,4.0398965140718515,38.8,2.2192034840549946,0.5306282510621704,0.26096516666821507
18087,IN,LaGrange,2,2,3.714127256864959,31.7,1.667706820558076,0.1823215567939546,-1.632381956793891
18089,IN,Lake,4,4,5.725440025872479,39.2,3.0301337002713233,3.1780538303479458,0.2525845652961767
18091,IN,LaPorte,3,4,4.271513289243318,40.2,2.0794415416798357,2.4423470353692043,0.19764869802161225
18093,IN,Lawrence,1,1,3.677794821701597,43.3,0.9932517730102834,0.26236426446749106,0.077775239881929
18095,IN,Madison,4,4,4.717220213588486,40.7,1.6863989535702288,2.174751721484161,0.01128962023771222
18097,IN,Marion,2,4,6.835043696914914,34.4,2.468099531471619,3.3603753871419,0.2903245338425506
18099,IN,Marshall,2,4,3.704778056015965,39.7,2.4423470353692043,0.4700036292457356,-0.18280603230750833
18101,IN,Martin,1,2,2.502414598505631,41.8,0.7884573603642703,0.3364722366212129,-0.32746449331762667
18103,IN,Miami,1,1,3.635835458753934,40.5,1.5260563034950492,1.6863989535702288,-0.566686740534915
18105,IN,Monroe,1,2,4.887288985536508,30.1,1.5260563034950492,1.4816045409242156,1.2818069932992444
18107,IN,Montgomery,1,2,3.4012776098553577,40.3,1.791759469228055,0.6418538861723947,0.3399881179543265
18109,IN,Morgan,2,2,4.224297435527684,41.6,0.9932517730102834,0.26236426446749106,0.5812631121518117
18111,IN,Newton,1,3,2.6581137280416827,43.2,2.0918640616783932,0.7419373447293773,-0.4352042896809558
18113,IN,Noble,3,3,3.8009439267702816,38.6,2.451005098112319,0.26236426446749106,-0.640111459015476
18115,IN,Ohio,1,1,3.302696698713162,47.2,0.6931471805599453,0.1823215567939546,-0.0740736814201455
18117,IN,Orange,2,3,2.9797603051736936,42.1,1.029619417181158,0.9555114450274363,-0.6723636002163688
18119,IN,Owen,2,2,3.0994223634963,45,0.8329091229351039,0,-0.5488167529403492
18121,IN,Parke,1,1,2.708011034356032,43.4,0.7419373447293773,0.7419373447293773,-0.9256355582189796
18123,IN,Perry,1,1,3.0027410650831894,41.4,0.9162907318741552,1.3609765531356006,-0.14262649123434828
18125,IN,Pike,1,1,2.696817011173316,44.1,1.0647107369924282,0.5306282510621704,-0.3557853182649559
18127,IN,Porter,1,1,4.856120376353486,39.6,2.4423470353692043,1.5686159179138452,1.2379879184075553
18129,IN,Posey,1,2,3.1896575403445655,42.3,0.8329091229351039,0.7884573603642703,0.7999343498583091
18131,IN,Pulaski,2,2,2.4934728892621827,41.2,1.4586150226995167,0.09531017980432492,-0.4784383136861491
18133,IN,Putnam,1,1,3.416622816865201,37.9,1.1314021114911006,1.2809338454620642,0.04320846140378764
18135,IN,Randolph,1,1,3.092024626592289,42.6,1.5686159179138452,0.26236426446749106,-0.16580326196542106
18137,IN,Ripley,2,2,3.2561439914862293,40.6,1.029619417181158,0.26236426446749106,0.2402152876309916
18139,IN,Rush,0,1,2.8208756804066573,42.1,1.029619417181158,0.4700036292457356,0.03635350458158112
18141,IN,St. Joseph,1,1,5.432233084857335,36.8,2.3223877202902252,2.6026896854443837,0.7426017747774599
18143,IN,Scott,0,2,3.905126709143132,40.8,1.252762968495368,0.1823215567939546,-1.129135506517045
18145,IN,Shelby,1,1,3.759579560965323,40.2,1.7404661748405046,0.7419373447293773,0.1903380624355394
18147,IN,Spencer,1,1,3.0048660122211865,44.4,1.3862943611198906,0.5306282510621704,0.29874836194566706
18149,IN,Starke,1,1,3.3939713287018276,41.6,1.6486586255873816,0.09531017980432492,-0.9150535417703668
18151,IN,Steuben,2,2,3.741552185631001,43.6,1.589235205116581,0.26236426446749106,0.5696897101646801
18153,IN,Sullivan,1,1,2.9283445476843997,40.6,1.029619417181158,1.5040773967762742,-0.7885883865646366
18155,IN,Switzerland,2,2,2.892864317709882,40.6,1.0647107369924282,0.26236426446749106,-1.0047912340220335
18157,IN,Tippecanoe,2,2,4.967549613048686,28.5,2.272125885509337,1.8870696490323795,0.8290854053848127
18159,IN,Tipton,1,1,3.1636320898643815,44.5,1.3862943611198906,0.26236426446749106,0.721736296787445
18161,IN,Union,1,1,2.867420957651643,43.8,1.1939224684724346,0.09531017980432492,0.36845423858843934
18163,IN,Vanderburgh,1,1,5.683305537571674,38.7,1.3609765531356006,2.379546134130174,0.4472457719199204
18165,IN,Vermillion,1,2,3.1776873774664187,42.7,0.8754687373538999,0.3364722366212129,6.113146523499952e-4
18167,IN,Vigo,1,1,4.617138089746116,36.5,1.33500106673234,2.0918640616783932,0.18137887798377905
18169,IN,Wabash,3,3,3.3858137148480205,42.4,1.308332819650179,0.6931471805599453,0.23003108166482336
18171,IN,Warren,1,1,2.2908322294226275,44.2,1.1631508098056809,0.26236426446749106,0.5777518459428603
18173,IN,Warrick,1,1,4.155289413312724,41.4,1.0986122886681098,1.0986122886681098,1.5566484034779768
18175,IN,Washington,2,3,3.088578613220094,40.7,0.8754687373538999,0.09531017980432492,-0.7450961932675758
18177,IN,Wayne,1,1,4.167969847521557,40.7,1.4350845252893227,1.6863989535702288,-0.3388115610478578
18179,IN,Wells,2,2,3.411358553319726,40.4,1.4586150226995167,0.5877866649021191,0.4422034435098422
18181,IN,White,3,3,2.978931688009862,42.8,2.2823823856765264,0.4054651081081644,-0.00870515554853594
18183,IN,Whitley,3,3,3.6864603411542154,41.9,1.1939224684724346,0.3364722366212129,0.583870207349911
19001,IA,Adair,4,4,1.7978331709117916,43.4,1.252762968495368,0.4700036292457356,0.4522751065946651
19003,IA,Adams,1,1,1.4712430122400897,46.7,0.9162907318741552,0.09531017980432492,0.2144455630292167
19005,IA,Allamakee,2,2,2.224101945677503,43.5,2.104134154270207,0.9932517730102834,-0.27511480426066615
19007,IA,Appanoose,1,2,2.323029683355314,44.9,1.1939224684724346,0.1823215567939546,-0.4854957989981694
19009,IA,Audubon,1,1,1.7793345612163256,48.1,1.0986122886681098,0.4054651081081644,0.14936815136587409
19011,IA,Benton,2,2,2.6938407164940887,43.1,0.9932517730102834,0.26236426446749106,0.7707777119882757
19013,IA,Black Hawk,3,3,4.4952172430685735,35.6,1.7404661748405046,2.341805806147327,0.4967174984048271
19015,IA,Boone,3,3,2.943676591143381,42.2,1.33500106673234,0.7884573603642703,1.084911176797608
19017,IA,Bremer,5,5,3.12881893123007,39,1.029619417181158,0.6418538861723947,1.613615378990904
19019,IA,Buchanan,4,4,2.69982697103006,39.2,1.029619417181158,0.4700036292457356,0.5612887047454689
19021,IA,Buena Vista,3,3,2.693936145915795,35.2,3.3141860046725258,1.2809338454620642,-0.7123445033136419
19023,IA,Butler,4,4,2.3581103741861513,43.5,0.9555114450274363,0.4054651081081644,0.4605287202985573
19025,IA,Calhoun,2,2,2.0442090950085245,43.5,1.1631508098056809,0.9555114450274363,0.6279248408601187
19027,IA,Carroll,4,4,2.711550409339681,42,1.3609765531356006,0.26236426446749106,0.27622089852505294
19029,IA,Cass,3,3,2.3018407943112655,44.2,1.410986973710262,0.5306282510621704,0.10912143384015788
19031,IA,Cedar,2,2,2.5855481167199845,42.6,1.1939224684724346,0.4700036292457356,0.8138192960867092
19033,IA,Cerro Gordo,3,3,3.4009301752304233,44.2,1.824549292051046,0.9932517730102834,0.4975856840598511
19035,IA,Cherokee,1,1,2.170796868787545,44.8,1.667706820558076,0.8754687373538999,0.44654787086607456
19037,IA,Chickasaw,2,2,2.320307301590394,43.4,1.3862943611198906,0.4700036292457356,0.20074801362686595
19039,IA,Clarke,1,1,2.2729133963234034,38.2,2.8273136219290276,0.09531017980432492,-0.3695295345291282
19041,IA,Clay,1,1,2.490338731354451,41,1.62924053973028,0.1823215567939546,0.6724651071593633
19043,IA,Clayton,5,4,2.236965042364327,47.1,1.1314021114911006,0.26236426446749106,-0.11440095184653984
19045,IA,Clinton,2,2,3.2706754128485462,42.5,1.4586150226995167,1.308332819650179,0.34027195998369225
19047,IA,Crawford,5,4,2.296495421475837,37.2,3.407841924380824,1.5040773967762742,-0.7834943651520296
19049,IA,Dallas,2,2,4.159621003985133,35.5,1.9878743481543455,1.0986122886681098,2.152729184463518
19051,IA,Davis,1,1,2.071093437313068,36,0.9555114450274363,0,-0.5377319408585672
19053,IA,Decatur,2,2,1.884921889192443,35.9,1.4586150226995167,0.9162907318741552,0.08614715123513611
